emp_length,annual_inc,open_acc,cr_history_yrs,grade,home_ownership,purpose,addr_state,loan_status
3,51000.0,11.0,13,B,MORTGAGE,debt_consolidation,NH,1
1,73392.0,8.0,25,C,MORTGAGE,medical,MA,0
10,37000.0,6.0,19,D,RENT,wedding,NJ,0
2,70000.0,12.0,18,C,RENT,debt_consolidation,NY,1
9,55000.0,7.0,20,C,MORTGAGE,debt_consolidation,MI,1
10,105000.0,6.0,29,C,MORTGAGE,debt_consolidation,NM,1
2,62000.0,7.0,14,B,MORTGAGE,house,CO,1
10,140000.0,5.0,25,C,MORTGAGE,small_business,KY,0
3,27840.0,4.0,20,E,RENT,major_purchase,AZ,1
10,36000.0,12.0,21,B,RENT,other,NY,1
3,83500.0,6.0,17,A,MORTGAGE,other,NJ,1
5,75000.0,11.0,15,E,MORTGAGE,debt_consolidation,DE,1
1,120000.0,8.0,17,C,MORTGAGE,credit_card,VA,1
3,60000.0,7.0,24,A,MORTGAGE,debt_consolidation,NY,1
10,70000.0,22.0,23,D,MORTGAGE,debt_consolidation,FL,1
2,67500.0,12.0,22,A,RENT,credit_card,CO,1
3,45000.0,4.0,16,C,RENT,debt_consolidation,OR,0
4,78000.0,10.0,24,A,MORTGAGE,debt_consolidation,UT,1
8,34000.0,8.0,15,B,RENT,debt_consolidation,IL,1
1,12000.0,2.0,12,C,RENT,major_purchase,MD,1
1,57000.0,16.0,17,C,RENT,wedding,NJ,1
10,56244.0,8.0,20,C,MORTGAGE,debt_consolidation,AL,1
0,134000.0,11.0,30,B,MORTGAGE,small_business,OH,1
1,37000.0,19.0,13,D,OWN,debt_consolidation,CO,1
8,73000.0,9.0,17,C,RENT,debt_consolidation,CA,0
10,48000.0,8.0,24,D,RENT,debt_consolidation,FL,1
3,55000.0,7.0,19,C,RENT,debt_consolidation,CA,1
1,23000.0,16.0,16,C,RENT,other,CO,1
1,18000.0,8.0,26,B,RENT,credit_card,FL,1
3,44412.0,10.0,23,C,RENT,debt_consolidation,CA,1
1,99000.0,9.0,16,B,MORTGAGE,debt_consolidation,TX,1
1,14040.0,8.0,14,B,RENT,debt_consolidation,FL,1
10,32500.0,11.0,21,A,MORTGAGE,major_purchase,AL,1
1,15500.0,6.0,13,A,RENT,credit_card,SD,1
3,80000.0,4.0,28,B,RENT,other,CA,1
10,122000.0,5.0,21,A,MORTGAGE,credit_card,NY,1
4,40000.0,4.0,17,B,RENT,major_purchase,GA,1
1,110000.0,6.0,30,B,RENT,debt_consolidation,CA,1
2,42000.0,9.0,20,A,RENT,credit_card,MA,1
1,28080.0,6.0,23,A,RENT,debt_consolidation,MN,1
7,80000.0,11.0,22,B,MORTGAGE,credit_card,MA,1
10,70000.0,9.0,30,A,MORTGAGE,major_purchase,NY,1
10,71000.0,20.0,43,B,MORTGAGE,debt_consolidation,IL,1
5,70000.0,5.0,17,C,MORTGAGE,home_improvement,FL,1
8,124000.0,16.0,29,D,MORTGAGE,credit_card,NJ,1
10,64000.0,7.0,25,B,MORTGAGE,debt_consolidation,CA,1
1,16800.0,4.0,19,C,MORTGAGE,other,CA,0
10,48000.0,6.0,19,A,RENT,debt_consolidation,CA,1
1,15000.0,7.0,13,C,RENT,other,CA,1
3,69830.0,8.0,29,E,OWN,medical,WA,1
2,124000.0,11.0,22,B,MORTGAGE,debt_consolidation,NJ,1
3,30000.0,8.0,13,B,OWN,debt_consolidation,NY,1
1,24000.0,7.0,43,A,OWN,major_purchase,VA,1
4,45000.0,9.0,18,B,OWN,major_purchase,FL,1
10,37000.0,8.0,26,D,RENT,credit_card,NY,1
6,29200.0,6.0,23,A,MORTGAGE,other,OH,1
3,54000.0,7.0,20,A,MORTGAGE,debt_consolidation,KY,1
10,40000.0,14.0,28,B,MORTGAGE,debt_consolidation,CA,1
5,66000.0,6.0,23,B,MORTGAGE,other,TX,1
10,46500.0,7.0,27,D,MORTGAGE,credit_card,MO,1
10,95904.0,29.0,28,D,MORTGAGE,debt_consolidation,RI,1
2,39456.0,6.0,12,E,RENT,medical,HI,1
1,57500.0,10.0,17,D,OTHER,debt_consolidation,MO,0
1,85000.0,15.0,18,B,MORTGAGE,credit_card,CO,1
9,34000.0,6.0,16,B,RENT,other,MA,1
2,45000.0,7.0,17,C,RENT,debt_consolidation,NJ,1
1,81600.0,13.0,17,C,MORTGAGE,small_business,CA,1
3,43000.0,12.0,29,A,MORTGAGE,major_purchase,HI,1
7,48000.0,3.0,11,E,RENT,car,CA,1
1,12000.0,5.0,23,A,RENT,moving,MA,1
10,40000.0,6.0,22,D,RENT,other,GA,1
10,68000.0,9.0,19,A,MORTGAGE,debt_consolidation,MD,1
1,36000.0,8.0,13,D,RENT,major_purchase,TX,1
5,30000.0,13.0,13,B,OWN,debt_consolidation,MI,1
1,51000.0,7.0,16,B,RENT,debt_consolidation,PA,1
9,28800.0,7.0,17,B,RENT,debt_consolidation,MO,1
3,45000.0,4.0,13,B,RENT,debt_consolidation,VA,1
5,35000.0,3.0,17,C,RENT,debt_consolidation,OH,1
9,60000.0,25.0,44,E,MORTGAGE,debt_consolidation,SC,1
8,62046.0,11.0,18,A,RENT,debt_consolidation,CT,1
1,12960.0,7.0,21,B,MORTGAGE,debt_consolidation,VA,1
9,70000.0,10.0,23,C,RENT,debt_consolidation,CA,1
5,50000.0,8.0,19,C,RENT,other,CA,1
3,204000.0,9.0,22,D,MORTGAGE,home_improvement,WA,1
8,88000.0,6.0,23,C,RENT,debt_consolidation,NY,1
10,80000.0,6.0,19,E,MORTGAGE,home_improvement,VA,1
1,50000.0,6.0,19,F,MORTGAGE,small_business,OK,0
5,150000.0,13.0,19,B,MORTGAGE,debt_consolidation,MD,1
6,96000.0,8.0,20,D,MORTGAGE,credit_card,NJ,1
3,36000.0,13.0,35,B,OWN,credit_card,TX,0
3,31200.0,4.0,16,B,MORTGAGE,car,OR,1
5,130000.0,12.0,21,B,MORTGAGE,home_improvement,PA,1
7,54000.0,10.0,30,C,MORTGAGE,debt_consolidation,MA,1
4,105000.0,3.0,20,D,RENT,debt_consolidation,NY,1
2,24000.0,5.0,15,C,RENT,debt_consolidation,MN,1
3,65000.0,6.0,21,A,RENT,credit_card,CA,1
1,20800.0,2.0,13,C,RENT,major_purchase,VA,1
10,120000.0,6.0,24,A,MORTGAGE,debt_consolidation,NJ,1
7,90000.0,16.0,22,E,MORTGAGE,debt_consolidation,PA,1
2,40000.0,4.0,18,B,MORTGAGE,debt_consolidation,AZ,1
1,36000.0,5.0,15,C,RENT,debt_consolidation,CA,1
1,40000.0,7.0,14,B,RENT,debt_consolidation,IL,1
4,29808.0,6.0,27,C,RENT,credit_card,CA,0
6,85000.0,8.0,24,D,RENT,debt_consolidation,FL,1
1,38000.0,5.0,13,C,RENT,debt_consolidation,CT,1
1,41600.0,10.0,14,A,MORTGAGE,home_improvement,PA,1
2,98000.0,9.0,21,B,RENT,debt_consolidation,CA,1
1,32400.0,8.0,17,B,RENT,credit_card,GA,1
10,51600.0,3.0,25,C,OWN,home_improvement,NJ,0
2,43000.0,5.0,14,C,RENT,debt_consolidation,CA,1
1,72000.0,5.0,22,C,RENT,debt_consolidation,CA,1
1,35000.0,10.0,30,A,OWN,debt_consolidation,OK,1
10,39124.0,7.0,21,A,OWN,other,MN,1
10,67499.0,14.0,21,D,MORTGAGE,debt_consolidation,WA,0
3,287000.0,15.0,22,B,RENT,debt_consolidation,FL,1
10,20000.0,3.0,12,D,RENT,home_improvement,RI,1
4,75000.0,6.0,29,B,MORTGAGE,debt_consolidation,TX,1
2,13920.0,2.0,30,E,OWN,educational,TX,0
3,45000.0,13.0,25,C,RENT,debt_consolidation,CT,1
1,102000.0,7.0,23,D,RENT,small_business,AZ,1
10,100000.0,18.0,23,A,MORTGAGE,debt_consolidation,MI,1
3,30000.0,16.0,19,A,MORTGAGE,debt_consolidation,MA,1
5,38500.0,5.0,18,C,MORTGAGE,debt_consolidation,AL,1
5,207000.0,4.0,22,C,MORTGAGE,small_business,CA,0
1,43500.0,10.0,14,C,RENT,debt_consolidation,TX,1
9,75000.0,11.0,25,A,MORTGAGE,debt_consolidation,NY,0
10,37440.0,6.0,45,C,RENT,major_purchase,AZ,1
4,49278.0,13.0,19,C,RENT,debt_consolidation,MA,1
2,80000.0,4.0,31,F,OWN,other,NY,1
3,90000.0,11.0,17,A,RENT,debt_consolidation,NJ,1
10,72000.0,14.0,22,C,MORTGAGE,other,CO,1
2,43000.0,14.0,18,B,RENT,debt_consolidation,PA,1
1,30000.0,5.0,51,B,MORTGAGE,car,GA,0
1,38500.0,6.0,12,B,RENT,credit_card,IL,1
2,33000.0,8.0,14,B,MORTGAGE,credit_card,WA,1
1,37000.0,7.0,49,A,RENT,major_purchase,CA,1
1,100000.0,18.0,16,B,MORTGAGE,educational,CO,1
1,38117.0,10.0,24,B,MORTGAGE,debt_consolidation,OK,1
10,90000.0,8.0,35,A,RENT,debt_consolidation,NY,1
2,26000.0,5.0,17,B,RENT,debt_consolidation,CA,1
5,48000.0,9.0,21,A,MORTGAGE,debt_consolidation,PA,1
1,100000.0,13.0,16,C,RENT,debt_consolidation,NJ,1
3,47500.0,3.0,17,E,RENT,debt_consolidation,NJ,0
2,58900.0,7.0,19,C,RENT,debt_consolidation,DC,1
4,108000.0,15.0,38,B,RENT,other,PA,1
3,42000.0,10.0,22,C,RENT,debt_consolidation,CA,1
5,38295.6,5.0,12,C,RENT,debt_consolidation,FL,1
1,70000.0,4.0,22,B,OWN,educational,NJ,0
8,75797.0,4.0,21,C,RENT,other,NY,1
1,44000.0,14.0,19,A,RENT,house,NY,1
10,90000.0,9.0,23,D,MORTGAGE,debt_consolidation,PA,1
10,113000.0,8.0,27,B,MORTGAGE,other,GA,1
5,105000.0,9.0,23,B,MORTGAGE,debt_consolidation,TX,1
7,96000.0,13.0,19,D,RENT,debt_consolidation,NY,1
5,62400.0,7.0,22,D,MORTGAGE,educational,NV,1
10,225000.0,7.0,26,D,MORTGAGE,home_improvement,PA,1
6,79000.0,16.0,23,C,MORTGAGE,debt_consolidation,CA,1
3,110000.0,9.0,34,B,RENT,other,CA,1
5,125000.0,4.0,24,B,MORTGAGE,debt_consolidation,CA,1
2,59785.01,17.0,16,A,RENT,debt_consolidation,PA,1
10,55000.0,8.0,23,B,OWN,other,NY,1
7,80000.0,5.0,30,D,RENT,debt_consolidation,FL,1
4,124000.0,7.0,22,C,MORTGAGE,home_improvement,VA,1
2,95000.0,20.0,28,A,OWN,debt_consolidation,MN,1
9,70000.0,11.0,30,A,OWN,major_purchase,CA,1
1,28800.0,6.0,29,A,RENT,debt_consolidation,IL,1
3,120000.0,14.0,37,A,OWN,debt_consolidation,NJ,1
10,53580.0,4.0,30,B,RENT,other,SC,0
10,88066.0,9.0,18,D,RENT,debt_consolidation,CA,1
2,80000.0,17.0,19,B,OWN,debt_consolidation,MA,1
10,87000.0,9.0,18,C,MORTGAGE,credit_card,IL,1
10,45500.0,8.0,26,C,OWN,debt_consolidation,DE,1
1,63000.0,9.0,14,C,RENT,house,MD,1
10,82000.0,8.0,21,C,RENT,other,CA,1
5,108000.0,13.0,21,A,MORTGAGE,other,TX,1
6,31776.0,8.0,13,A,RENT,debt_consolidation,VA,1
3,43000.0,19.0,16,A,RENT,other,TX,1
4,58000.0,7.0,20,B,OWN,home_improvement,NY,1
7,65000.0,12.0,18,D,MORTGAGE,debt_consolidation,OH,1
1,43200.0,5.0,14,A,RENT,wedding,NJ,1
7,54080.0,7.0,25,B,MORTGAGE,debt_consolidation,WI,1
1,45000.0,3.0,21,B,RENT,major_purchase,CA,1
6,65000.0,8.0,19,D,MORTGAGE,small_business,PA,1
3,21600.0,10.0,11,B,RENT,wedding,IL,1
1,165000.0,20.0,20,D,MORTGAGE,small_business,TX,1
1,14400.0,4.0,12,D,RENT,debt_consolidation,MN,1
3,55000.0,10.0,14,C,MORTGAGE,debt_consolidation,MT,1
1,63000.0,8.0,47,A,OWN,credit_card,OH,0
1,140000.0,3.0,32,E,OWN,small_business,MI,0
10,42000.0,6.0,20,B,MORTGAGE,debt_consolidation,AL,1
1,30000.0,3.0,18,B,RENT,debt_consolidation,NY,1
5,56000.0,9.0,15,B,RENT,debt_consolidation,CA,1
2,51000.0,11.0,14,B,RENT,educational,NY,0
2,150000.0,6.0,13,E,MORTGAGE,small_business,NJ,0
2,60000.0,8.0,16,B,RENT,debt_consolidation,CA,1
3,60000.0,11.0,35,B,MORTGAGE,debt_consolidation,TX,1
9,28000.0,9.0,19,A,OWN,other,OK,1
5,50000.0,10.0,13,B,MORTGAGE,debt_consolidation,OH,1
2,56000.0,7.0,26,A,RENT,major_purchase,GA,1
8,100000.0,18.0,23,F,MORTGAGE,credit_card,AZ,0
3,52500.0,7.0,17,B,RENT,debt_consolidation,TX,1
3,70000.0,11.0,31,E,RENT,small_business,TX,1
1,240000.0,14.0,19,D,MORTGAGE,home_improvement,NJ,0
4,46800.0,2.0,14,D,RENT,credit_card,FL,1
3,48000.0,5.0,13,C,RENT,debt_consolidation,CA,1
4,75000.0,11.0,19,C,MORTGAGE,debt_consolidation,NH,1
1,38000.0,9.0,17,D,MORTGAGE,debt_consolidation,CA,1
1,67500.0,16.0,49,A,MORTGAGE,other,FL,1
1,65000.0,6.0,22,A,MORTGAGE,credit_card,NY,1
1,40800.0,15.0,33,A,MORTGAGE,debt_consolidation,FL,1
1,60000.0,8.0,15,A,RENT,credit_card,NY,1
2,84000.0,4.0,17,A,RENT,car,NY,1
1,27600.0,13.0,14,A,OWN,other,LA,1
1,13200.0,3.0,16,C,RENT,other,PA,1
2,54000.0,6.0,18,B,OWN,other,CA,1
10,82400.0,3.0,23,C,RENT,other,OK,1
10,40400.0,10.0,26,D,RENT,debt_consolidation,NY,1
10,72858.96,5.0,23,B,RENT,credit_card,CA,1
3,85000.0,11.0,18,C,RENT,debt_consolidation,CA,1
3,75400.0,9.0,19,A,MORTGAGE,house,TX,1
2,57600.0,6.0,17,C,RENT,debt_consolidation,NY,0
3,137000.0,9.0,29,B,MORTGAGE,other,NH,1
4,55000.0,9.0,20,E,RENT,small_business,NY,0
10,48000.0,7.0,22,A,RENT,debt_consolidation,NY,1
3,62400.0,7.0,14,B,RENT,other,NY,1
1,43000.0,14.0,19,C,RENT,debt_consolidation,WA,0
7,28590.0,3.0,14,D,RENT,debt_consolidation,MD,1
1,150000.0,9.0,27,E,MORTGAGE,moving,CA,1
5,99500.0,7.0,20,A,OWN,other,NY,1
3,80000.0,14.0,26,B,MORTGAGE,home_improvement,IL,0
5,45000.0,17.0,28,B,MORTGAGE,debt_consolidation,RI,1
10,58000.0,7.0,17,B,MORTGAGE,debt_consolidation,MA,1
1,147000.0,6.0,21,A,RENT,other,GA,1
5,77000.0,11.0,21,B,MORTGAGE,credit_card,IL,1
1,52000.0,11.0,16,E,OWN,house,GA,1
1,26400.0,8.0,23,A,RENT,credit_card,NJ,1
5,95000.0,6.0,27,C,RENT,other,NY,1
1,90000.0,12.0,20,C,MORTGAGE,debt_consolidation,MI,1
10,83000.0,13.0,22,D,MORTGAGE,credit_card,FL,1
1,24000.0,11.0,14,B,RENT,car,MA,1
1,39200.0,14.0,15,A,RENT,medical,WY,1
7,100000.0,9.0,22,C,OWN,debt_consolidation,IL,1
2,126000.0,7.0,20,D,RENT,small_business,CA,0
3,100000.0,5.0,19,A,RENT,other,NY,1
1,67000.0,11.0,31,C,RENT,other,NY,1
10,89000.0,7.0,44,B,MORTGAGE,home_improvement,FL,0
10,120000.0,7.0,21,B,OWN,other,CA,1
1,80000.0,9.0,13,D,RENT,debt_consolidation,IL,1
1,50000.0,7.0,22,A,MORTGAGE,other,MA,1
4,52000.0,3.0,21,B,RENT,debt_consolidation,AZ,1
4,22800.0,6.0,15,C,RENT,debt_consolidation,CA,1
1,18000.0,7.0,11,F,RENT,small_business,MN,1
10,85000.0,4.0,41,C,MORTGAGE,debt_consolidation,CA,1
10,116000.0,16.0,30,B,MORTGAGE,debt_consolidation,VA,1
7,155000.0,9.0,21,B,MORTGAGE,medical,GA,1
1,14400.0,3.0,12,D,OWN,debt_consolidation,CA,1
3,80000.0,2.0,18,F,RENT,medical,PA,0
2,31200.0,6.0,17,A,RENT,credit_card,CO,1
4,82500.0,9.0,15,E,RENT,other,IL,1
1,36000.0,2.0,12,C,RENT,educational,OH,1
5,18000.0,6.0,19,B,RENT,other,MD,1
2,73000.0,8.0,23,B,RENT,other,TX,1
10,142000.0,6.0,24,B,OWN,home_improvement,MI,1
8,48000.0,16.0,15,B,RENT,debt_consolidation,CA,1
2,75000.0,7.0,13,C,RENT,debt_consolidation,NY,1
10,51000.0,12.0,26,A,MORTGAGE,debt_consolidation,MD,1
1,135000.0,7.0,24,C,RENT,debt_consolidation,CA,1
8,32560.0,10.0,18,A,OWN,home_improvement,WI,1
5,95000.0,14.0,35,B,MORTGAGE,home_improvement,GA,1
1,52000.0,6.0,45,B,MORTGAGE,credit_card,FL,0
10,325000.0,12.0,27,D,MORTGAGE,debt_consolidation,TX,1
1,35000.0,11.0,22,A,RENT,debt_consolidation,UT,1
1,96000.0,11.0,31,C,MORTGAGE,major_purchase,WV,1
3,66000.0,16.0,17,B,RENT,debt_consolidation,MO,1
5,63000.0,11.0,25,B,MORTGAGE,major_purchase,SC,1
1,84000.0,14.0,27,D,RENT,other,NJ,0
1,56000.0,7.0,21,B,MORTGAGE,credit_card,IL,1
3,60000.0,13.0,17,B,MORTGAGE,home_improvement,MD,1
5,80000.0,11.0,18,B,RENT,debt_consolidation,NY,1
1,40000.0,7.0,14,D,RENT,debt_consolidation,GA,1
5,106000.0,10.0,22,F,MORTGAGE,debt_consolidation,FL,1
1,160000.0,12.0,19,A,RENT,other,NY,1
1,60000.0,17.0,18,C,RENT,debt_consolidation,CO,1
1,15600.0,6.0,24,A,OWN,debt_consolidation,SC,1
9,70000.0,6.0,19,A,RENT,car,MD,1
4,21000.0,2.0,20,D,RENT,credit_card,WA,1
6,73000.0,10.0,28,B,MORTGAGE,debt_consolidation,FL,1
9,71232.0,9.0,16,D,RENT,debt_consolidation,CA,1
4,45400.0,8.0,22,B,RENT,debt_consolidation,WI,1
2,42000.0,3.0,16,D,RENT,wedding,GA,1
3,34500.0,9.0,14,B,RENT,house,MA,1
6,14573.0,7.0,14,B,RENT,other,VA,1
8,60000.0,10.0,15,B,MORTGAGE,major_purchase,WA,1
2,76500.0,10.0,22,C,MORTGAGE,debt_consolidation,OH,1
5,24000.0,5.0,17,B,OWN,debt_consolidation,FL,0
2,70000.0,10.0,17,C,RENT,debt_consolidation,NY,1
5,33736.32,7.0,18,C,RENT,debt_consolidation,VA,1
3,60000.0,5.0,14,D,RENT,credit_card,NJ,1
10,55164.0,2.0,19,C,RENT,house,NY,1
7,85000.0,13.0,22,A,MORTGAGE,credit_card,OH,1
1,98000.0,5.0,19,C,RENT,debt_consolidation,CA,0
1,85000.0,5.0,22,D,RENT,debt_consolidation,CA,1
10,125000.0,5.0,12,D,RENT,major_purchase,MD,1
10,92000.0,11.0,23,E,MORTGAGE,small_business,AL,1
3,98000.0,11.0,34,B,MORTGAGE,educational,MA,1
1,114440.0,4.0,13,A,MORTGAGE,other,NY,1
1,125000.0,8.0,20,B,RENT,debt_consolidation,FL,1
5,54000.0,11.0,18,F,RENT,debt_consolidation,CO,0
1,106050.0,14.0,24,D,MORTGAGE,debt_consolidation,IL,1
10,157000.0,7.0,28,C,OWN,debt_consolidation,CA,1
5,37000.0,15.0,20,B,RENT,credit_card,CA,1
10,45000.0,8.0,17,A,RENT,debt_consolidation,FL,1
9,60000.0,12.0,21,D,MORTGAGE,debt_consolidation,CA,1
7,60132.0,5.0,15,C,RENT,debt_consolidation,MA,1
3,28000.0,26.0,13,D,OWN,debt_consolidation,TX,0
2,69867.0,6.0,22,B,MORTGAGE,credit_card,WV,1
4,384000.0,3.0,12,E,RENT,other,FL,0
1,15600.0,6.0,37,A,RENT,other,TX,1
8,60000.0,14.0,19,B,RENT,medical,CA,0
2,40000.0,3.0,17,D,RENT,other,CA,1
6,110000.0,10.0,17,A,MORTGAGE,credit_card,CA,1
10,58000.0,14.0,38,D,MORTGAGE,debt_consolidation,MO,0
1,201000.0,11.0,20,B,MORTGAGE,wedding,CA,1
3,65000.0,10.0,21,A,RENT,debt_consolidation,NY,1
1,18000.0,6.0,11,B,RENT,other,MD,0
3,67000.0,10.0,31,A,OWN,debt_consolidation,CT,1
1,40000.0,6.0,19,A,RENT,major_purchase,SC,1
5,93000.0,18.0,31,C,MORTGAGE,debt_consolidation,CA,1
6,101000.0,10.0,33,B,OWN,debt_consolidation,CT,1
4,30000.0,7.0,18,D,OWN,debt_consolidation,MA,1
2,43000.0,9.0,16,A,RENT,debt_consolidation,CA,1
6,95000.0,21.0,20,E,OWN,debt_consolidation,NY,1
5,35000.0,7.0,20,D,RENT,debt_consolidation,OK,1
7,65000.0,13.0,18,C,MORTGAGE,small_business,TX,1
1,19012.8,9.0,17,D,MORTGAGE,debt_consolidation,AL,0
3,33600.0,10.0,24,B,MORTGAGE,educational,IL,1
10,75000.0,5.0,27,A,MORTGAGE,car,VA,1
10,74400.0,10.0,25,A,OWN,car,CO,1
3,48000.0,3.0,22,C,MORTGAGE,credit_card,NV,0
5,55000.0,4.0,19,B,RENT,debt_consolidation,CA,1
10,88000.0,9.0,27,A,MORTGAGE,credit_card,NJ,1
5,49200.0,8.0,20,A,MORTGAGE,other,CA,1
3,42000.0,7.0,17,B,RENT,credit_card,OH,1
1,40000.0,2.0,18,D,RENT,other,CA,0
1,18000.0,3.0,13,C,RENT,debt_consolidation,FL,1
10,57600.0,9.0,39,A,RENT,other,CA,1
1,25000.0,10.0,14,A,RENT,medical,CT,1
3,75000.0,5.0,18,B,RENT,wedding,NY,1
1,68000.0,5.0,14,B,RENT,debt_consolidation,NY,1
10,73200.0,3.0,18,E,RENT,other,NY,0
2,44000.0,6.0,15,B,RENT,debt_consolidation,DC,1
2,42000.0,6.0,16,B,RENT,debt_consolidation,IL,1
10,86400.0,13.0,30,D,MORTGAGE,debt_consolidation,WA,1
1,70000.0,12.0,32,A,OWN,car,NY,1
6,105000.0,14.0,27,A,RENT,educational,NY,1
8,74400.0,4.0,20,C,MORTGAGE,other,OR,0
2,60000.0,13.0,15,D,RENT,small_business,CA,1
6,46000.0,4.0,15,B,OWN,other,FL,1
10,92000.0,6.0,48,B,MORTGAGE,home_improvement,AL,1
10,91000.0,6.0,28,B,RENT,debt_consolidation,MA,1
3,69500.0,12.0,28,E,RENT,debt_consolidation,TX,1
1,61547.0,4.0,18,D,OWN,debt_consolidation,CT,1
6,85900.0,15.0,18,B,RENT,debt_consolidation,CA,1
1,30000.0,5.0,12,G,RENT,small_business,CT,0
1,50000.0,7.0,18,A,MORTGAGE,debt_consolidation,CO,1
4,31609.52,12.0,12,C,RENT,other,CA,1
10,240000.0,8.0,18,B,OWN,home_improvement,NY,1
10,80000.0,6.0,21,B,OWN,other,CA,1
3,65000.0,13.0,18,C,RENT,debt_consolidation,NY,1
5,54000.0,10.0,14,B,OWN,debt_consolidation,FL,1
1,98000.0,5.0,25,D,RENT,small_business,CA,1
10,29328.0,9.0,20,A,MORTGAGE,major_purchase,MA,1
1,85000.0,17.0,22,C,MORTGAGE,other,FL,1
1,30000.0,6.0,30,A,RENT,debt_consolidation,CO,0
2,60000.0,7.0,16,A,RENT,debt_consolidation,MA,1
4,63500.0,4.0,19,B,RENT,debt_consolidation,NY,1
1,240000.0,11.0,21,B,RENT,other,AZ,0
1,120000.0,12.0,18,D,MORTGAGE,debt_consolidation,CA,1
1,24000.0,5.0,15,B,RENT,debt_consolidation,CA,1
1,12000.0,3.0,13,B,RENT,other,VA,1
10,30000.0,6.0,19,B,RENT,debt_consolidation,CA,1
5,20400.0,8.0,18,C,RENT,debt_consolidation,OR,0
1,40000.0,12.0,15,C,RENT,debt_consolidation,WI,0
4,108000.0,10.0,23,C,MORTGAGE,home_improvement,TX,1
2,67000.0,7.0,14,C,RENT,debt_consolidation,IL,1
1,13380.0,4.0,52,D,RENT,vacation,WV,1
2,140000.0,14.0,23,E,MORTGAGE,small_business,MN,1
5,42000.0,7.0,24,A,MORTGAGE,debt_consolidation,NY,1
1,33600.0,17.0,12,C,RENT,other,NV,1
1,45000.0,16.0,14,D,RENT,debt_consolidation,IL,1
9,54000.0,5.0,19,A,MORTGAGE,debt_consolidation,TX,1
1,28800.0,7.0,14,A,RENT,other,CA,1
5,32200.0,4.0,19,B,RENT,debt_consolidation,PA,1
10,234000.0,19.0,29,B,MORTGAGE,credit_card,CA,1
1,87000.0,17.0,21,A,MORTGAGE,debt_consolidation,FL,1
2,25000.0,12.0,17,B,RENT,debt_consolidation,SC,1
10,65856.0,7.0,21,C,MORTGAGE,home_improvement,MA,1
10,67000.0,13.0,26,D,MORTGAGE,home_improvement,CT,1
9,62500.0,10.0,23,B,MORTGAGE,major_purchase,IL,0
4,36000.0,11.0,18,C,MORTGAGE,debt_consolidation,MN,1
3,20400.0,3.0,17,B,RENT,home_improvement,IL,1
10,79560.0,11.0,18,B,MORTGAGE,credit_card,CA,1
3,61500.0,10.0,17,B,RENT,educational,NY,1
1,110000.0,9.0,22,B,MORTGAGE,wedding,MD,1
7,123000.0,10.0,24,A,OWN,other,PA,1
5,24000.0,4.0,14,B,RENT,major_purchase,CA,1
3,35000.0,10.0,13,B,RENT,other,NV,1
1,38000.0,14.0,13,C,RENT,debt_consolidation,TX,1
1,34000.0,5.0,15,A,RENT,car,AL,1
1,62500.0,15.0,18,C,RENT,debt_consolidation,MA,1
7,21600.0,3.0,17,B,RENT,major_purchase,MT,1
9,75000.0,11.0,30,A,OWN,car,GA,1
1,74500.0,15.0,20,A,RENT,car,AR,1
3,45000.0,4.0,20,D,RENT,small_business,MO,0
1,191000.0,16.0,31,B,MORTGAGE,educational,FL,1
3,20000.0,4.0,23,B,OWN,other,MA,1
6,53000.0,7.0,19,C,RENT,other,FL,1
8,68000.0,14.0,23,B,OWN,debt_consolidation,MI,1
2,67500.0,7.0,17,A,RENT,other,FL,1
4,600000.0,9.0,25,F,OWN,major_purchase,CA,0
3,30000.0,7.0,16,B,RENT,debt_consolidation,PA,1
6,156000.0,6.0,17,C,MORTGAGE,home_improvement,CA,1
3,62000.0,6.0,19,D,RENT,debt_consolidation,CO,0
10,53000.0,11.0,48,E,MORTGAGE,debt_consolidation,PA,1
4,87000.0,12.0,23,D,MORTGAGE,credit_card,TX,1
10,119000.0,6.0,25,A,MORTGAGE,credit_card,VA,1
9,54000.0,16.0,27,A,MORTGAGE,credit_card,CA,1
1,12000.0,2.0,48,B,OWN,car,PA,1
2,18000.0,5.0,19,A,RENT,debt_consolidation,NH,1
1,40000.0,16.0,20,A,OWN,other,OH,1
1,62000.0,17.0,21,E,RENT,small_business,NJ,1
1,90000.0,5.0,18,B,RENT,other,CA,0
2,65000.0,3.0,17,B,RENT,major_purchase,UT,1
5,72000.0,7.0,22,D,RENT,debt_consolidation,CA,1
8,84000.0,11.0,23,B,MORTGAGE,debt_consolidation,NJ,1
2,55000.0,2.0,15,D,RENT,debt_consolidation,NJ,1
1,105000.0,19.0,27,A,MORTGAGE,debt_consolidation,PA,1
1,108000.0,3.0,20,C,RENT,credit_card,CA,1
2,45000.0,15.0,17,B,RENT,debt_consolidation,NY,0
4,86670.0,13.0,25,B,MORTGAGE,credit_card,MI,1
1,60000.0,14.0,16,B,RENT,other,WI,1
1,24000.0,6.0,18,B,OWN,other,TX,1
3,94000.0,11.0,22,B,RENT,wedding,DC,1
9,106000.0,8.0,22,C,RENT,credit_card,WA,1
1,130000.0,14.0,31,C,MORTGAGE,debt_consolidation,CA,1
1,41000.0,7.0,24,A,RENT,moving,IL,1
10,54000.0,3.0,21,A,RENT,car,GA,0
